"","termGrp","term","termLabel","or_unadj","lcl95_unadj","ucl95_unadj","p.valueUnadj","or_adj","lcl95_adj","ucl95_adj","p.value"
"34","Specialty","specGrp140","Oral Surgery",0.222794747863953,0.20122250219429,0.246679666212653,1.27011167189603e-183,0.840184825007341,0.749445381080641,0.941910588807352,0.00282360846516585
"35","Specialty","specGrp191","Pain Management",0.217678441444883,0.202381679104145,0.234131390151625,0,0.900523878427857,0.829677245855686,0.977420147014379,0.0122001890605993
"36","Specialty","specGrp160","Plastic Surgery",0.362936581121077,0.346553403884367,0.380094266682799,0,1.20674418250984,1.14285858126273,1.2742009780531,1.27283652161012e-11
"37","Specialty","specGrp314","Rehabilitation Service",3.43011697335029,3.13402679871965,3.75418054997883,9.14747033771745e-158,2.347757594158,2.11931291465986,2.6008267504052,5.06161025193973e-60
"38","Specialty","specGrp340","Respiratory Medicine",0.851059530579954,0.822323276625375,0.880799978766673,3.49378737900551e-20,1.1665303016169,1.11825493984744,1.21688972353304,9.11340202619544e-13
"39","Specialty","specGrp410","Rheumatology",0.267828962897703,0.252219895456567,0.284404024658758,0,0.900784107823265,0.840575934102879,0.965304829685556,0.00307178771771508
"40","Specialty","specGrp108","Spinal Surgery Service",0.390893809384163,0.350529106390282,0.435906654909097,5.17686478024189e-64,1.27493469957707,1.12926134180394,1.43939974566832,8.71789936534802e-05
"41","Specialty","specGrp328","Stroke Medicine",1.35227238594498,1.27926394589426,1.42944746598875,1.61064146853391e-26,1.57469157883481,1.4785320596635,1.67710503958746,2.69741441515356e-45
"42","Specialty","specGrp173","Thoracic Surgery",0.709355225254966,0.642456245135034,0.783220397352917,1.08581245826316e-11,1.34878792913382,1.21009244887798,1.50338007601314,6.4974923975221e-08
"43","Specialty","specGrp110","Trauma & Orthopaedics",0.772497466471931,0.756421492703051,0.788915097551068,6.97297311251961e-128,2.05539291821234,1.99968834503771,2.11264923292722,0
"44","Specialty","specGrp326","Unknown Code (Local Code or Error)",1.05083294770536,1.00333603996925,1.10057831074919,0.0356293281951972,1.00029574001082,0.941885171887179,1.06232861217996,0.992314492407894
"45","Specialty","specGrp106","Upper Gastrointestinal Surgery",0.258582594484353,0.237852549788398,0.281119366724237,7.28714064173424e-221,0.831004736382796,0.756582096651127,0.912748100896542,0.00011010713272333
"46","Specialty","specGrp101","Urology",0.466110362460695,0.454856571034657,0.477642588517616,0,1.12603367382465,1.09072560455633,1.16248470677719,2.81823312396753e-13
"47","Specialty","specGrp107","Vascular Surgery",1.15424682216041,1.09588416134061,1.21571765836784,6.00303901639272e-08,1.55879382952714,1.45700449413571,1.66769437757517,5.52273106288192e-38
